chr_name	begin	end	overlap_count	p-value	p-value_adjusted	mean	variance	standard_deviation	z-score
chr1	11000000	21000000	17	0.9725338259579141553	1	21.980128177361665135	8.849348106274638719	2.974785388271671392	-1.6741134325172557317
chr1	11100000	21100000	17	0.96300098834894398703	1	21.52054284279452293	8.492385186553643897	2.9141697250767059427	-1.5512284009729510499
chr1	11200000	21200000	17	0.96300098834894398703	1	21.52054284279452293	8.492385186553643897	2.9141697250767059427	-1.5512284009729510499
chr1	11300000	21300000	17	0.959339010739271858	1	21.372821119500510643	8.379384352358021562	2.8947166272984341225	-1.5106214813093999085
chr1	11400000	21400000	17	0.96218698860390028393	1	21.49053254441003392	8.483239797713312734	2.9126001781420862802	-1.5417607188620349229
chr1	11500000	21500000	17	0.93808104525302771215	1	20.73678319653005398	8.021696413630814469	2.8322599481034247872	-1.319364488076854656
chr1	11600000	21600000	17	0.93808104525302771215	1	20.73678319653005398	8.021696413630814469	2.8322599481034247872	-1.319364488076854656
chr1	11700000	21700000	17	0.94274816988306897603	1	20.863089472539798994	8.110744896519155263	2.8479369544495108544	-1.3564518928357074664
chr1	11800000	21800000	17	0.95709626054529761685	1	21.337436571455075931	8.512745729098070563	2.9176610031150072872	-1.4866143005730486002
chr1	11900000	21900000	17	0.95709626054529761685	1	21.337436571455075931	8.512745729098070563	2.9176610031150072872	-1.4866143005730486002
chr1	12000000	22000000	16	0.9735896629814509984	1	20.79373601034485393	8.1989679302524581285	2.8633839997898392477	-1.6741505891968016437
chr1	12100000	22100000	16	0.9724336082555347094	1	20.727706849259946593	8.137298619281129752	2.8525950675273085018	-1.6573354217281269438
chr1	12200000	22200000	16	0.9793093490188450323	1	21.131827210123699284	8.416285062903598497	2.901083429152563771	-1.768934722302267141
chr1	12300000	22300000	16	0.9864144108106946973	1	21.699211295139188367	8.783668413797324121	2.9637254282064194148	-1.922988965475193848
chr1	12400000	22400000	17	0.98071146929375097034	1	22.250584985789064912	8.549122487237763761	2.9238882480761407788	-1.7957543313236555608
chr1	12500000	22500000	17	0.9813424247911168852	1	22.30103676038340287	8.597028880272385113	2.9320690442539693225	-1.8079508634941404247
chr1	12600000	22600000	17	0.9879801038164086613	1	22.831791603492834828	8.792527972478822337	2.9652197174035556343	-1.9667316958890804417
chr1	12700000	22700000	17	0.9885108791151087093	1	22.897820764577739806	8.854197283450150356	2.9756003232037313308	-1.9820608025165656366
chr1	12800000	22800000	17	0.98585583083521122205	1	22.632137194885182278	8.711812953702757708	2.9515780446572571882	-1.9081783065435414146
chr1	12900000	22900000	15	0.99861571263855586356	1	22.577303072708579971	8.658401699397789162	2.942516219054329896	-2.5751100448118462896
chr1	13000000	23000000	14	0.99976618105089842814	1	22.916291927833133716	8.972477585811198503	2.9954094187291323437	-2.9766521638354414584
chr1	13100000	23100000	14	0.99895946392651613355	1	21.925447468006980503	8.963405869553392145	2.9938947659450878143	-2.6472030874823154058
chr1	13200000	23200000	13	0.99963669333958204977	1	21.75723618413624403	9.10331099341285423	3.0171693677042484235	-2.9024675505039972232
chr1	13300000	23300000	13	0.9989595557083927879	1	20.925480533535154979	8.9633728051187154555	2.9938892439632290871	-2.6472190143692889523
chr1	13400000	23400000	12	0.99977351368230560347	1	20.925298167237678484	8.963555138100781463	2.9939196946646350326	-2.9811414725462263599
chr1	13500000	23500000	12	0.9992585623735869005	1	20.292762320677894922	9.195758480045265245	3.0324509031549488954	-2.7346732347917457199
chr1	13600000	23600000	12	0.99933616816115766746	1	20.42555835369648968	9.310919726678381918	3.0513799708784846642	-2.7612288322357941208
chr1	13700000	23700000	11	0.99936572453525918114	1	19.441968783421830795	9.2947988456842781735	3.0487372542881221815	-2.769005027097037935
chr1	13800000	23800000	10	0.9994931506417321643	1	18.705604552415840894	9.518976242706131497	3.085283818825446648	-2.8216543642749938273
chr1	13900000	23900000	10	0.99935041163254823005	1	18.403697453269119239	9.242381226216566574	3.040128488438698634	-2.7642573283423813384
chr1	14000000	24000000	10	0.9993024453558945197	1	18.316866629517671597	9.163089994418471186	3.027059628487432222	-2.7475067062598504909
chr1	14100000	24100000	10	0.9996008063901041796	1	18.856973892015875715	9.411481401913323116	3.0678137821441058119	-2.8870637271293910148
chr1	14200000	24200000	10	0.9996143634593352978	1	18.888810598986408166	9.422161699329690483	3.0695539902939792537	-2.8957987470144167137
chr1	14300000	24300000	12	0.998624965201716841	1	20.083806195199841095	9.634003436251132117	3.1038691074610623981	-2.6044288323138482437
chr1	14400000	24400000	12	0.99875455141058289144	1	20.170211202046888123	9.67436367287836724	3.1103639132549051678	-2.6267701882822451671
chr1	14500000	24500000	12	0.9985359437929490767	1	19.984381271239319238	9.5553380371941483715	3.0911709815528076628	-2.582963323247966697
chr1	14600000	24600000	12	0.99894739321771175433	1	20.382245227841032629	9.8609361144775038825	3.1402127498749991354	-2.669323990285276192
chr1	14700000	24700000	13	0.9957640308469798418	1	20.172020705612359383	9.719754853288591056	3.1176521379539108318	-2.3004557238125023537
chr1	14800000	24800000	13	0.995934619534077914	1	20.229381508028904982	9.77382539405126595	3.126311787722278021	-2.312431388455973798
chr1	14900000	24900000	13	0.9977906827450329086	1	20.971878850107729803	10.238446534301924025	3.1997572617781374488	-2.4914011276210609046
chr1	15000000	25000000	14	0.99489921168125072803	1	21.32175400079894553	10.484539631138584367	3.2379838837058136857	-2.2612076723554692902
chr1	15100000	25100000	14	0.99489921168125072803	1	21.32175400079894553	10.484539631138584367	3.2379838837058136857	-2.2612076723554692902
chr1	15200000	25200000	14	0.99674190883731872415	1	21.886647310495351995	10.809560934483711357	3.2877896730909827708	-2.3987688066070232962
chr1	15300000	25300000	14	0.9957098134556234825	1	21.526497874815294845	10.557994835987472054	3.24930682392221496	-2.3163395402992793543
chr1	15400000	25400000	13	0.9982427989050378647	1	21.201857592391930974	10.267745130363234009	3.204332244066341197	-2.5596152232902235329
chr1	15500000	25500000	13	0.9976555779806496327	1	20.853044281737570137	10.040602545398551015	3.168690982945252586	-2.478324432393302894
chr1	15600000	25600000	14	0.99620339630098797556	1	21.502023606872915225	10.149671807569826425	3.1858549570829219446	-2.3547913222458894727
chr1	15700000	25700000	15	0.9958555318301718362	1	22.432272828904424878	10.178889829196768635	3.1904372473372311471	-2.3295467839423795269
chr1	15800000	25800000	15	0.9964883302654707897	1	22.545793486928493303	10.1055483417253766515	3.1789225126959884192	-2.3736953187100613574
chr1	15900000	25900000	14	0.99772189411488609867	1	21.811598044172513229	9.9103958471331350015	3.148078119604584241	-2.4813863402963114817
chr1	16000000	26000000	14	0.99775420751696819455	1	21.772907853532459617	9.763608286470739045	3.1246773091746192416	-2.4875873840507602298
chr1	16100000	26100000	14	0.99665271748814632247	1	21.346418197808204133	9.610224110778026566	3.100036146688942491	-2.3697846896574730343
chr1	16200000	26200000	15	0.9759984372408888609	1	20.144792277481824442	8.92769096476892659	2.9879241899300133666	-1.7218617175164446681
chr1	16300000	26300000	15	0.9781237721022989495	1	20.289794924553021466	9.06173722377348812	3.0102719517966293073	-1.7572481852996364252
chr1	16400000	26400000	14	0.9787910764978635658	1	19.313809724518549864	9.038299134425494646	3.0063764126312417977	-1.7675131105315569882
chr1	16500000	26500000	15	0.9517015305540189596	1	19.334712937522883867	9.045191848031569073	3.0075225432291557593	-1.4412902564210651384
chr1	16600000	26600000	15	0.9517015305540189596	1	19.334712937522883867	9.045191848031569073	3.0075225432291557593	-1.4412902564210651384
chr1	16700000	26700000	16	0.9103995829142315088	1	19.49432651902912342	9.192040634450335142	3.0318378311595650288	-1.1525440058555749654
chr1	16800000	26800000	14	0.96774400337399668626	1	18.743469154525129248	8.769768176424866205	2.9613794381039499283	-1.60177689271800254
chr1	16900000	26900000	14	0.9677440032853092955	1	18.743469152212699796	8.7697681787372978365	2.9613794384943814282	-1.6017768917259602615
chr1	17000000	27000000	14	0.97362774254155937115	1	19.042810085049493277	8.979525581875567983	2.9965856540195155888	-1.6828519746416203826
chr1	17100000	27100000	13	0.98828590035958152615	1	18.941345792190882538	9.070691763158941815	3.0117589151787932933	-1.9727162629941693392
chr1	17200000	27200000	13	0.97360619457279728994	1	18.042152201949896592	8.980182891380182764	2.9966953284209896075	-1.6825708486710570769
chr1	17300000	27300000	12	0.97466123546509120246	1	17.106063598784113537	9.038581533664806488	3.006423378977885491	-1.6983847433091932728
chr1	17400000	27400000	12	0.97177279789383963493	1	16.944449396762043494	8.918799258233553655	2.98643587880830846	-1.6556355459856885887
chr1	17500000	27500000	12	0.97412227266791595603	1	17.07968361459188055	9.0357451823913407535	3.0059516267550515515	-1.6898753690442580431
chr1	17600000	27600000	12	0.9759569432403354394	1	17.19420655213015552	9.137152616707218174	3.0227723395431582145	-1.7183585029480498309
chr1	17700000	27700000	12	0.969500644121172761	1	16.832972245467710771	8.853115699518760736	2.975418575514840187	-1.6242999506822181753
chr1	17800000	27800000	12	0.9712760376629974157	1	16.928120816823040474	8.939211020243129164	2.9898513374820376116	-1.6482828945513240159
chr1	17900000	27900000	12	0.97286477061378162645	1	17.018159784606490535	9.021142972307068457	3.003521761583735963	-1.6707585903957126882
chr1	18000000	28000000	13	0.93977095584989056576	1	17.05148901458767628	9.134448758367568635	3.0223250583561604443	-1.340520604620628423
chr1	18100000	28100000	13	0.91955446539071394874	1	16.548309053885675357	8.74971185577441155	2.9579911858851796703	-1.1995671490900142435
chr1	18200000	28200000	13	0.9135751966151595127	1	16.417346169740941816	8.635900248653184345	2.9386902267257065122	-1.1628807074192894919
chr1	18300000	28300000	13	0.91747715609322022523	1	16.502810109604612416	8.7140601034998328885	2.9519586893281269102	-1.1866053960266837777
chr1	18400000	28400000	13	0.91747715609322022523	1	16.502810109604612416	8.7140601034998328885	2.9519586893281269102	-1.1866053960266837777
chr1	18500000	28500000	13	0.921269045541812992	1	16.589319497527761433	8.793085617224142642	2.9653137468443609267	-1.2104349839363397428
chr1	18600000	28600000	13	0.9311968951157260088	1	16.825447353977090329	8.973457109082108657	2.9955729183383449491	-1.2770336287120260481
chr1	18700000	28700000	13	0.9399851133324022001	1	17.066709512751837468	9.180364721688431653	3.0299116689580954933	-1.3421874817064448132
chr1	18800000	28800000	13	0.9399851133324022001	1	17.066709512751837468	9.180364721688431653	3.0299116689580954933	-1.3421874817064448132
chr1	18900000	28900000	14	0.890696903088485592	1	17.193226273222931932	9.290874991479423135	3.048093665142103722	-1.0476142218792551612
chr1	19000000	29000000	14	0.91088663513883472156	1	17.584898020726628267	9.5964093611678790525	3.0978071859248888786	-1.1572372990206982039
chr1	19100000	29100000	14	0.91088663513883472156	1	17.584898020726628267	9.5964093611678790525	3.0978071859248888786	-1.1572372990206982039
chr1	19200000	29200000	14	0.91088663513883472156	1	17.584898020726628267	9.5964093611678790525	3.0978071859248888786	-1.1572372990206982039
chr1	19300000	29300000	14	0.91344985409067491755	1	17.642009977127688446	9.65025954200498077	3.1064866878847204824	-1.1723887281833543954
chr1	19400000	29400000	14	0.91822855525200330895	1	17.746773490356403846	9.724562388630500572	3.1184230612010456608	-1.2014962103677337595
chr1	19500000	29500000	14	0.91822855525200330895	1	17.746773490356403846	9.724562388630500572	3.1184230612010456608	-1.2014962103677337595
chr1	19600000	29600000	14	0.9139779518096461386	1	17.676627791030331048	9.761719800554805592	3.124375105609889088	-1.1767562046019568061
chr1	19700000	29700000	12	0.95341167286117878277	1	16.392993238086698652	9.17515315131074845	3.0290515266846730301	-1.4502867314689999237
chr1	19800000	29800000	12	0.9513428784794897286	1	16.318864076382999859	9.106519122221944137	3.0177009663354558658	-1.4311769537680902061
chr1	19900000	29900000	12	0.9513428784794897286	1	16.318864076382999859	9.106519122221944137	3.0177009663354558658	-1.4311769537680902061
chr1	20000000	30000000	12	0.950137758692897072	1	16.276635171723404632	9.066073497951097769	3.010992111904496134	-1.4203408752932172002
chr1	20100000	30100000	12	0.95170598288779939544	1	16.331587709013196695	9.1180062538863041405	3.0196036584105378482	-1.4344888266870303079
chr1	20200000	30200000	12	0.9785996748399287126	1	17.325806450836183413	9.215088731567031347	3.0356364623529991042	-1.7544282778538031024
chr1	20300000	30300000	12	0.9771043428655105112	1	17.17682024274912356	9.002148213636287608	3.0003580142436814882	-1.7254008415572620115
chr1	20400000	30400000	12	0.9771045892085677975	1	17.176828402464874183	9.002140053987133814	3.0003566544641211728	-1.7254043431011643645
chr1	20500000	30500000	12	0.9688827583213617256	1	16.735074860530744324	8.697711347385736024	2.9491882522798940553	-1.6055519198783787525
chr1	20600000	30600000	12	0.96888275832136894206	1	16.73507486053092799	8.697711347385550371	2.94918825227986258	-1.6055519198784581644
chr1	20700000	30700000	12	0.96888275832136872	1	16.735074860530926192	8.697711347385548254	2.9491882522798622212	-1.6055519198784577505
chr1	20800000	30800000	12	0.96888275832136872	1	16.735074860530925859	8.697711347385547864	2.9491882522798621553	-1.6055519198784576734
chr1	20900000	30900000	12	0.96706601717452245204	1	16.645997150713056557	8.61656847595408099	2.9353992021450985245	-1.5827479776235907559
chr1	21000000	31000000	12	0.9623222226661918288	1	16.440580208057946171	8.453347653628748493	2.9074641276598321073	-1.5273035239929487421
chr1	21100000	31100000	12	0.95872758542545966076	1	16.297469132686639173	8.33071735815137839	2.8862982101909321578	-1.4889206934727497657
chr1	21200000	31200000	12	0.9775357605848341569	1	17.119104054777221812	8.735944007173604308	2.9556630401948061555	-1.7319647013753720814
chr1	21300000	31300000	12	0.98148514046720691795	1	17.410453826743171093	9.0005388718902107235	3.0000898106373766897	-1.8034306198299131768
chr1	21400000	31400000	12	0.9834624819705106713	1	17.578382198915293489	9.150906150899857211	3.025046470866167902	-1.8440649598741614078
