chr_name	begin	end	overlap_count	p-value	p-value_adjusted	mean	variance	standard_deviation	z-score
chr1	2200000	12200000	8	2.0497672326469366417e-05	0.58611044250306506333	22.327893375715456133	14.267623646351984236	3.7772508053281270346	-3.7932067829609748245
chr1	2300000	12300000	8	2.427037246939331693e-05	0.6939870303898325043	22.133174290379434762	14.110820083210063644	3.7564371528364564991	-3.7623880595759693992
chr1	2400000	12400000	8	2.7898038719201421809e-05	0.7977165191368454552	21.965417720007342666	13.959551742952789829	3.7362483513482866212	-3.737818369318969968
chr1	2500000	12500000	8	3.1996421897963481446e-05	0.9149056877503677885	21.804402024282042332	13.824462101497396555	3.718126154596881958	-3.7127309430356623175
chr1	2600000	12600000	8	3.8547250363011222182e-05	1	21.675490334602049458	13.779908875853137432	3.7121299648386689308	-3.6840009547446955487
chr1	2700000	12700000	8	0.0002469107086175763798	1	20.130987764673216885	13.492815264149399047	3.6732567653445353788	-3.3025155984529666882
chr1	2800000	12800000	8	0.00017974377641323446213	1	20.495871071860947286	13.724558743472852246	3.7046671569080065261	-3.373007760915899735
chr1	2900000	12900000	11	0.0019653085364015367154	1	21.416830589243002406	13.667039960227054272	3.6968959899119496694	-2.8177234679223701636
chr1	3000000	13000000	11	0.0021842983200809793984	1	21.253663043418978454	13.503759088673443479	3.6747461257443953496	-2.7903051510373082645
chr1	3100000	13100000	11	0.002497977634696009041	1	21.036127968140510119	13.244000058856404193	3.6392306960203009633	-2.7577608583911892013
chr1	3200000	13200000	12	0.002498736365303466829	1	22.03593731791249038	13.244190672736753336	3.6392568846863164705	-2.7576886259782488209
chr1	3300000	13300000	12	0.0035318268784569465703	1	21.540660148155891933	12.844460464862331186	3.5839169165680070472	-2.6620762618828002586
chr1	3400000	13400000	13	0.0036973257991240729078	1	22.472801019142182007	12.782780373996731419	3.5753014382002437557	-2.6495111483273019466
chr1	3500000	13500000	13	0.0051190300352739123713	1	22.033344349626737296	12.5211117089733867565	3.5385182928696845663	-2.5528607179534551152
chr1	3600000	13600000	13	0.0056522020785768189305	1	21.880976867352076474	12.3779836567769590495	3.518235872817079763	-2.52426988649882842
chr1	3700000	13700000	15	0.009699450128082372918	1	23.354197372228608814	12.529755840631441997	3.539739515929306626	-2.3601164251306037084
chr1	3800000	13800000	15	0.0064527360531035863472	1	23.698392338032926671	12.246084340784696155	3.4994405754041168109	-2.485652249439450136
chr1	3900000	13900000	15	0.0053008057163707652387	1	24.000299437179649037	12.522679357274261547	3.538739797904652603	-2.5433628780813095733
chr1	4000000	14000000	15	0.005007452273085528059	1	24.087130260931101147	12.601970589072357068	3.5499254342975088844	-2.5598087703860022248
chr1	4100000	14100000	15	0.005007452273085528059	1	24.087130260931101147	12.601970589072357068	3.5499254342975088844	-2.5598087703860022248
chr1	4200000	14200000	15	0.0062315355426751477264	1	23.766187712942885969	12.348928792752267037	3.5141042660615901304	-2.4945724569429280919
chr1	4300000	14300000	15	0.0068646763105369703814	1	23.619690659057597843	12.2238931256640485975	3.4962684573218985864	-2.465397255467099262
chr1	4400000	14400000	15	0.0078293642373191366796	1	23.42270748848940725	12.065712324582959513	3.4735734229440090408	-2.4247961574253367705
chr1	4500000	14500000	15	0.00689733194250142026	1	23.601236864972654281	12.174474439105602474	3.4891939526351358266	-2.46510712265701429
chr1	4600000	14600000	15	0.0086657619970819787375	1	23.299803160496914802	12.04079512675077884	3.4699848885478995469	-2.391884526036126747
chr1	4700000	14700000	15	0.008962156643024755606	1	23.247931981916958736	11.995874465741449722	3.4635060943704790487	-2.3813822632860384106
chr1	4800000	14800000	15	0.008962156643024755606	1	23.247931981916958736	11.995874465741449722	3.4635060943704790487	-2.3813822632860384106
chr1	4900000	14900000	15	0.009576767835050540786	1	23.144068224511747039	11.902798388438566859	3.450043244430215379	-2.360569896525098039
chr1	5000000	15000000	15	0.009576767835050540786	1	23.144068224511747039	11.902798388438566859	3.450043244430215379	-2.360569896525098039
chr1	5100000	15100000	15	0.009576767835050540786	1	23.144068224511747039	11.902798388438566859	3.450043244430215379	-2.360569896525098039
chr1	5200000	15200000	15	0.009310526837319196142	1	23.190173793132101898	11.95030074619389073	3.456920702907992758	-2.3692107794785266868
chr1	5300000	15300000	15	0.006604117877389057735	1	23.693139912721715311	12.314983207193415987	3.5092710364395361114	-2.4771925059233013172
chr1	5400000	15400000	16	0.017742284442915697701	1	23.51152464994385336	12.208441425736298388	3.4940580169390860286	-2.1497996351314753206
chr1	5500000	15500000	16	0.014176558609191652546	1	23.860337960598209944	12.435584010700981807	3.5264123426934890716	-2.2289900320035885685
chr1	5600000	15600000	16	0.013417468408500492216	1	23.951816913711312225	12.518694564951414129	3.5381767289030962322	-2.2474335012023355035
chr1	5700000	15700000	16	0.014686388466695865854	1	23.800992401161915139	12.380067716153204934	3.5185320399497863508	-2.217115635892644765
chr1	5800000	15800000	17	0.020680631751273111096	1	24.363544542004586755	12.315056523397116318	3.5092814824971103075	-2.0983054732802130563
chr1	5900000	15900000	17	0.021728241631833726533	1	24.181457925322551002	11.914551680455695727	3.451746178451668211	-2.0805289711492923695
chr1	6000000	16000000	16	0.0074092764934422829237	1	24.525269721724510506	12.123432196411599052	3.4818719385427717153	-2.4484730835024606727
chr1	6100000	16100000	16	0.0062678152922032940447	1	24.70095705662502493	12.065193956952661911	3.4734988062402816825	-2.504954670199800324
chr1	6200000	16200000	16	0.0023711570843705548524	1	26.00528415485326433	12.840976155038245893	3.5834307799981634211	-2.7920963928479713052
chr1	6300000	16300000	16	0.0026523077544198542937	1	25.839971607454880935	12.689724270483650604	3.5622639248774999497	-2.7622803405262175839
chr1	6400000	16400000	17	0.0029769449225628503639	1	26.699117659751484745	12.603843625031666791	3.5501892379184052152	-2.7320001864008810091
chr1	6500000	16500000	16	0.0013744493419620927837	1	26.41765473611591956	12.584971511575998055	3.5475303397682165637	-2.9365935561798671765
chr1	6600000	16600000	15	0.0013737147416795173361	1	25.417950685213463768	12.5846756500644868845	3.5474886398781443997	-2.9367115001025961033
chr1	6700000	16700000	15	0.0013737147416795173361	1	25.417950685213463768	12.5846756500644868845	3.5474886398781443997	-2.9367115001025961033
chr1	6800000	16800000	17	0.0057792899701213668734	1	26.130725538982923026	12.948838748979030708	3.598449492347923828	-2.537405501563754946
chr1	6900000	16900000	18	0.007085512283286249033	1	26.819318014173049947	12.702203030803656826	3.5640150155132142521	-2.4745456951738116706
chr1	7000000	17000000	18	0.0070844654218750122143	1	26.819431923604693982	12.702089134351281342	3.5639990368056051625	-2.474588750593352436
chr1	7100000	17100000	18	0.007547247854030757555	1	26.71864846629155509	12.611462951379570163	3.5512621631441926204	-2.455084436394382307
chr1	7200000	17200000	18	0.0040489896235410211336	1	27.376017216157042457	12.510221387875970419	3.536979133084611572	-2.6508545465972782956
chr1	7300000	17300000	19	0.008712680523116925202	1	27.489864621377627688	12.409355614019383583	3.5226915297850567806	-2.4100505393657479028
chr1	7400000	17400000	19	0.0076063047893384352557	1	27.700090814483968203	12.575386754857732899	3.546179176925178001	-2.4533703404202055287
chr1	7500000	17500000	19	0.009097635740522915307	1	27.428006239841551494	12.377332195973672464	3.5181432881526688132	-2.3955835648374025502
chr1	7600000	17600000	19	0.01369982164231242118	1	26.7817749719285413	11.865025384068209359	3.4445646145874821372	-2.2591461745189179596
chr1	7700000	17700000	19	0.013728044591393156679	1	26.774208700283664222	11.844622133623943677	3.44160168143031097	-2.2588926377595054237
chr1	7800000	17800000	19	0.014227447429525946765	1	26.714445769724114905	11.788430810933462591	3.4334284339321043422	-2.246863716011465639
chr1	7900000	17900000	18	0.0068887170824872626107	1	26.47119730954772915	11.575034211321568538	3.402210195052852483	-2.4899100360893872469
chr1	8000000	18000000	18	0.0068921066973884354684	1	26.461560775110808771	11.5391432468895408755	3.3969314457153151202	-2.4909424609624407554
chr1	8100000	18100000	18	0.0050644894533341802342	1	26.884130426700468286	11.792447570989849747	3.4340133329662320557	-2.5870984079804180775
chr1	8200000	18200000	18	0.0074274429540044824283	1	26.396099087063737955	11.603741547646668217	3.4064265070079918307	-2.464782102238391205
chr1	8300000	18300000	18	0.009381919846984365305	1	26.041785566558705769	11.314151522615304786	3.3636515162268675163	-2.3907903442921086185
chr1	8400000	18400000	18	0.011541779517903919677	1	25.736108477406011492	11.1019129162954891515	3.3319533184448261642	-2.3217937762155696783
chr1	8500000	18500000	18	0.011541779517903919677	1	25.736108477406011492	11.1019129162954891515	3.3319533184448261642	-2.3217937762155696783
chr1	8600000	18600000	18	0.0126864795351801142725	1	25.587960929052273162	10.975713064024981359	3.3129613737598845357	-2.2903861750856109745
chr1	8700000	18700000	17	0.009619841970143969134	1	24.819960868952621484	10.797537096238495951	3.2859606047910093517	-2.3798096841303973737
chr1	8800000	18800000	17	0.0110192327328973438405	1	24.610749018664113063	10.610233533095660546	3.2573353424379965957	-2.3364953922637100208
chr1	8900000	18900000	17	0.0110192327328973438405	1	24.610749018664113063	10.610233533095660546	3.2573353424379965957	-2.3364953922637100208
chr1	9000000	19000000	17	0.0119691075458704439954	1	24.483540854380755678	10.499207285872643865	3.2402480284497734517	-2.309558030334206808
chr1	9100000	19100000	17	0.012586594622884680894	1	24.404698910488917119	10.426581394097452026	3.2290217394897563659	-2.2931709687587897774
chr1	9200000	19200000	17	0.014804580938422916975	1	24.161679802079373153	10.2426205727400894295	3.2004094382969328803	-2.2377386206842310216
chr1	9300000	19300000	17	0.014804580938422916975	1	24.161679802079373153	10.2426205727400894295	3.2004094382969328803	-2.2377386206842310216
chr1	9400000	19400000	17	0.013955820981445380552	1	24.254676267636170033	10.326968695690829925	3.2135601279096723825	-2.2575200023891030914
chr1	9500000	19500000	17	0.014719161745919329479	1	24.170581257690315225	10.249945656442770371	3.2015536316674081871	-2.2397192371741681655
chr1	9600000	19600000	16	0.0063800616583218347846	1	24.038637347314573514	10.244284185304398702	3.200669333952571662	-2.511548838251121914
chr1	9700000	19700000	18	0.018344739287135081868	1	25.003239379712589655	10.489958256067853146	3.2388205038359030904	-2.1622807967957131505
chr1	9800000	19800000	18	0.017533712710493816467	1	25.077368541416289176	10.558592285156656949	3.2493987574867841924	-2.1780547940167894058
chr1	9900000	19900000	18	0.034275206822552972685	1	24.087196870677094872	10.0537725254603421575	3.1707684439990792486	-1.9197860008344597106
chr1	10000000	20000000	18	0.033456720974246963174	1	24.12942577533669168	10.09421814973118866	3.1771399323497208312	-1.9292275146356382233
chr1	10100000	20100000	17	0.019046020455328483562	1	23.758674982439941104	9.921225554230164715	3.14979770052461698	-2.1457489099424527457
chr1	10200000	20200000	17	0.024419250871634594346	1	23.37911641636785713	9.641247212408695133	3.1050357827903843873	-2.0544421586778538846
chr1	10300000	20300000	17	0.024781218866575697307	1	23.357468150627263163	9.628858366288188421	3.1030401812235993701	-2.0487869248668152187
chr1	10400000	20400000	17	0.04030434129626015577	1	22.649763726559155609	9.287481218151537397	3.0475369100556497439	-1.8538786873810127979
chr1	10500000	20500000	17	0.035809667346939647037	1	22.833333507658151736	9.400385016449194473	3.0660047319678413167	-1.9025846394940711893
chr1	10600000	20600000	17	0.040905496444782203647	1	22.615844681465284986	9.230197579775083954	3.0381240231062134759	-1.8484580085455431177
chr1	10700000	20700000	17	0.05643762332062347148	1	22.11878605655851869	8.980206231462559661	2.9966992227219867687	-1.7081414169784381479
chr1	10800000	20800000	17	0.059051825135432736702	1	22.038486408391321844	8.90635461679113449	2.9843516241875947031	-1.6883018634786064196
chr1	10900000	20900000	17	0.060708381768871083617	1	21.991037404144499206	8.8696103178112197666	2.9781891004117283497	-1.6758631624346818112
chr1	11000000	21000000	17	0.06098781706934541802	1	21.980128177361665135	8.849348106274638719	2.974785388271671392	-1.6741134325172557317
chr1	11100000	21100000	17	0.07938215681065741158	1	21.52054284279452293	8.492385186553643897	2.9141697250767059427	-1.5512284009729510499
chr1	11200000	21200000	17	0.07938215681065741158	1	21.52054284279452293	8.492385186553643897	2.9141697250767059427	-1.5512284009729510499
chr1	11300000	21300000	17	0.08625817869776013225	1	21.372821119500510643	8.379384352358021562	2.8947166272984341225	-1.5106214813093999085
chr1	11400000	21400000	17	0.08089086855723791325	1	21.49053254441003392	8.483239797713312734	2.9126001781420862802	-1.5417607188620349229
chr1	11500000	21500000	17	0.12398811198086980012	1	20.73678319653005398	8.021696413630814469	2.8322599481034247872	-1.319364488076854656
chr1	11600000	21600000	17	0.12398811198086980012	1	20.73678319653005398	8.021696413630814469	2.8322599481034247872	-1.319364488076854656
chr1	11700000	21700000	17	0.1158561770922788281	1	20.863089472539798994	8.110744896519155263	2.8479369544495108544	-1.3564518928357074664
chr1	11800000	21800000	17	0.089966157616815492504	1	21.337436571455075931	8.512745729098070563	2.9176610031150072872	-1.4866143005730486002
chr1	11900000	21900000	17	0.089966157616815492504	1	21.337436571455075931	8.512745729098070563	2.9176610031150072872	-1.4866143005730486002
chr1	12000000	22000000	16	0.061258521877368792008	1	20.79373601034485393	8.1989679302524581285	2.8633839997898392477	-1.6741505891968016437
chr1	12100000	22100000	16	0.06364046250672959759	1	20.727706849259946593	8.137298619281129752	2.8525950675273085018	-1.6573354217281269438
chr1	12200000	22200000	16	0.049416611582393556168	1	21.131827210123699284	8.416285062903598497	2.901083429152563771	-1.768934722302267141
chr1	12300000	22300000	16	0.034040462965649304072	1	21.699211295139188367	8.783668413797324121	2.9637254282064194148	-1.922988965475193848
chr1	12400000	22400000	17	0.0463034139392530103	1	22.250584985789064912	8.549122487237763761	2.9238882480761407788	-1.7957543313236555608
chr1	12500000	22500000	17	0.04494046513968074502	1	22.30103676038340287	8.597028880272385113	2.9320690442539693225	-1.8079508634941404247
chr1	12600000	22600000	17	0.030602185027640879666	1	22.831791603492834828	8.792527972478822337	2.9652197174035556343	-1.9667316958890804417
chr1	12700000	22700000	17	0.029375212084220097414	1	22.897820764577739806	8.854197283450150356	2.9756003232037313308	-1.9820608025165656366
chr1	12800000	22800000	17	0.035332003652496508928	1	22.632137194885182278	8.711812953702757708	2.9515780446572571882	-1.9081783065435414146
chr1	12900000	22900000	15	0.00496896537325755127	1	22.577303072708579971	8.658401699397789162	2.942516219054329896	-2.5751100448118462896
chr1	13000000	23000000	14	0.0010659511233229986091	1	22.916291927833133716	8.972477585811198503	2.9954094187291323437	-2.9766521638354414584
chr1	13100000	23100000	14	0.0038164563922979777115	1	21.925447468006980503	8.963405869553392145	2.9938947659450878143	-2.6472030874823154058
chr1	13200000	23200000	13	0.0015074497500309812312	1	21.75723618413624403	9.10331099341285423	3.0171693677042484235	-2.9024675505039972232
chr1	13300000	23300000	13	0.0038162014580474324169	1	20.925480533535154979	8.9633728051187154555	2.9938892439632290871	-2.6472190143692889523
chr1	13400000	23400000	12	0.0010409504958615630864	1	20.925298167237678484	8.963555138100781463	2.9939196946646350326	-2.9811414725462263599
chr1	13500000	23500000	12	0.0027967159092144346089	1	20.292762320677894922	9.195758480045265245	3.0324509031549488954	-2.7346732347917457199
chr1	13600000	23600000	12	0.002523783106487946428	1	20.42555835369648968	9.310919726678381918	3.0513799708784846642	-2.7612288322357941208
chr1	13700000	23700000	11	0.0024374800129944884132	1	19.441968783421830795	9.2947988456842781735	3.0487372542881221815	-2.769005027097037935
chr1	13800000	23800000	10	0.0019798985729901057845	1	18.705604552415840894	9.518976242706131497	3.085283818825446648	-2.8216543642749938273
chr1	13900000	23900000	10	0.0024945233241385205043	1	18.403697453269119239	9.242381226216566574	3.040128488438698634	-2.7642573283423813384
chr1	14000000	24000000	10	0.0026653922877600288478	1	18.316866629517671597	9.163089994418471186	3.027059628487432222	-2.7475067062598504909
chr1	14100000	24100000	10	0.0016025488849185963794	1	18.856973892015875715	9.411481401913323116	3.0678137821441058119	-2.8870637271293910148
chr1	14200000	24200000	10	0.0015527837305624044798	1	18.888810598986408166	9.422161699329690483	3.0695539902939792537	-2.8957987470144167137
chr1	14300000	24300000	12	0.004560106387942229958	1	20.083806195199841095	9.634003436251132117	3.1038691074610623981	-2.6044288323138482437
chr1	14400000	24400000	12	0.0041897389802765276287	1	20.170211202046888123	9.67436367287836724	3.1103639132549051678	-2.6267701882822451671
chr1	14500000	24500000	12	0.0048600335707583300696	1	19.984381271239319238	9.5553380371941483715	3.0911709815528076628	-2.582963323247966697
chr1	14600000	24600000	12	0.003584652518574503021	1	20.382245227841032629	9.8609361144775038825	3.1402127498749991354	-2.669323990285276192
chr1	14700000	24700000	13	0.011987885596162055693	1	20.172020705612359383	9.719754853288591056	3.1176521379539108318	-2.3004557238125023537
chr1	14800000	24800000	13	0.011543229448708159507	1	20.229381508028904982	9.77382539405126595	3.126311787722278021	-2.312431388455973798
chr1	14900000	24900000	13	0.006622537947617967123	1	20.971878850107729803	10.238446534301924025	3.1997572617781374488	-2.4914011276210609046
chr1	15000000	25000000	14	0.013470109763973265801	1	21.32175400079894553	10.484539631138584367	3.2379838837058136857	-2.2612076723554692902
chr1	15100000	25100000	14	0.013470109763973265801	1	21.32175400079894553	10.484539631138584367	3.2379838837058136857	-2.2612076723554692902
chr1	15200000	25200000	14	0.0089589719940257519365	1	21.886647310495351995	10.809560934483711357	3.2877896730909827708	-2.3987688066070232962
chr1	15300000	25300000	14	0.0115229421952982857835	1	21.526497874815294845	10.557994835987472054	3.24930682392221496	-2.3163395402992793543
chr1	15400000	25400000	13	0.0053867860064263440104	1	21.201857592391930974	10.267745130363234009	3.204332244066341197	-2.5596152232902235329
chr1	15500000	25500000	13	0.0070164523862319156527	1	20.853044281737570137	10.040602545398551015	3.168690982945252586	-2.478324432393302894
chr1	15600000	25600000	14	0.010494430557068237797	1	21.502023606872915225	10.149671807569826425	3.1858549570829219446	-2.3547913222458894727
chr1	15700000	25700000	15	0.011310373399548221199	1	22.432272828904424878	10.178889829196768635	3.1904372473372311471	-2.3295467839423795269
chr1	15800000	25800000	15	0.009861432533258475408	1	22.545793486928493303	10.1055483417253766515	3.1789225126959884192	-2.3736953187100613574
chr1	15900000	25900000	14	0.0069189738302057948727	1	21.811598044172513229	9.9103958471331350015	3.148078119604584241	-2.4813863402963114817
chr1	16000000	26000000	14	0.0068635949293268556926	1	21.772907853532459617	9.763608286470739045	3.1246773091746192416	-2.4875873840507602298
chr1	16100000	26100000	14	0.009825346427319289755	1	21.346418197808204133	9.610224110778026566	3.100036146688942491	-2.3697846896574730343
chr1	16200000	26200000	15	0.05453334359710657747	1	20.144792277481824442	8.92769096476892659	2.9879241899300133666	-1.7218617175164446681
chr1	16300000	26300000	15	0.05018454454837911749	1	20.289794924553021466	9.06173722377348812	3.0102719517966293073	-1.7572481852996364252
chr1	16400000	26400000	14	0.048996137908373815772	1	19.313809724518549864	9.038299134425494646	3.0063764126312417977	-1.7675131105315569882
chr1	16500000	26500000	15	0.09728188771583363981	1	19.334712937522883867	9.045191848031569073	3.0075225432291557593	-1.4412902564210651384
chr1	16600000	26600000	15	0.09728188771583363981	1	19.334712937522883867	9.045191848031569073	3.0075225432291557593	-1.4412902564210651384
chr1	16700000	26700000	16	0.16122090386373394422	1	19.49432651902912342	9.192040634450335142	3.0318378311595650288	-1.1525440058555749654
chr1	16800000	26800000	14	0.070608464330209702586	1	18.743469154525129248	8.769768176424866205	2.9613794381039499283	-1.60177689271800254
chr1	16900000	26900000	14	0.07060846447839853879	1	18.743469152212699796	8.7697681787372978365	2.9613794384943814282	-1.6017768917259602615
chr1	17000000	27000000	14	0.059128277152400703087	1	19.042810085049493277	8.979525581875567983	2.9965856540195155888	-1.6828519746416203826
chr1	17100000	27100000	13	0.029695787109887163135	1	18.941345792190882538	9.070691763158941815	3.0117589151787932933	-1.9727162629941693392
chr1	17200000	27200000	13	0.05916536745044269352	1	18.042152201949896592	8.980182891380182764	2.9966953284209896075	-1.6825708486710570769
chr1	17300000	27300000	12	0.057054022022902911582	1	17.106063598784113537	9.038581533664806488	3.006423378977885491	-1.6983847433091932728
chr1	17400000	27400000	12	0.062775167440494716864	1	16.944449396762043494	8.918799258233553655	2.98643587880830846	-1.6556355459856885887
chr1	17500000	27500000	12	0.05810310037087132451	1	17.07968361459188055	9.0357451823913407535	3.0059516267550515515	-1.6898753690442580431
chr1	17600000	27600000	12	0.05441255598718373193	1	17.19420655213015552	9.137152616707218174	3.0227723395431582145	-1.7183585029480498309
chr1	17700000	27700000	12	0.067183990551044056594	1	16.832972245467710771	8.853115699518760736	2.975418575514840187	-1.6242999506822181753
chr1	17800000	27800000	12	0.06369349997127464469	1	16.928120816823040474	8.939211020243129164	2.9898513374820376116	-1.6482828945513240159
chr1	17900000	27900000	12	0.06054487889880535989	1	17.018159784606490535	9.021142972307068457	3.003521761583735963	-1.6707585903957126882
chr1	18000000	28000000	13	0.11690884783672757241	1	17.05148901458767628	9.134448758367568635	3.0223250583561604443	-1.340520604620628423
chr1	18100000	28100000	13	0.15021956091113450316	1	16.548309053885675357	8.74971185577441155	2.9579911858851796703	-1.1995671490900142435
chr1	18200000	28200000	13	0.1598333567853853221	1	16.417346169740941816	8.635900248653184345	2.9386902267257065122	-1.1628807074192894919
chr1	18300000	28300000	13	0.15355957259206737264	1	16.502810109604612416	8.7140601034998328885	2.9519586893281269102	-1.1866053960266837777
chr1	18400000	28400000	13	0.15355957259206737264	1	16.502810109604612416	8.7140601034998328885	2.9519586893281269102	-1.1866053960266837777
chr1	18500000	28500000	13	0.14741422867342554581	1	16.589319497527761433	8.793085617224142642	2.9653137468443609267	-1.2104349839363397428
chr1	18600000	28600000	13	0.13119619435901946902	1	16.825447353977090329	8.973457109082108657	2.9955729183383449491	-1.2770336287120260481
chr1	18700000	28700000	13	0.11644208299292276021	1	17.066709512751837468	9.180364721688431653	3.0299116689580954933	-1.3421874817064448132
chr1	18800000	28800000	13	0.11644208299292276021	1	17.066709512751837468	9.180364721688431653	3.0299116689580954933	-1.3421874817064448132
chr1	18900000	28900000	14	0.18968474388983841417	1	17.193226273222931932	9.290874991479423135	3.048093665142103722	-1.0476142218792551612
chr1	19000000	29000000	14	0.15910316891596382183	1	17.584898020726628267	9.5964093611678790525	3.0978071859248888786	-1.1572372990206982039
chr1	19100000	29100000	14	0.15910316891596382183	1	17.584898020726628267	9.5964093611678790525	3.0978071859248888786	-1.1572372990206982039
chr1	19200000	29200000	14	0.15910316891596382183	1	17.584898020726628267	9.5964093611678790525	3.0978071859248888786	-1.1572372990206982039
chr1	19300000	29300000	14	0.15510591427825762278	1	17.642009977127688446	9.65025954200498077	3.1064866878847204824	-1.1723887281833543954
chr1	19400000	29400000	14	0.14767734253336164962	1	17.746773490356403846	9.724562388630500572	3.1184230612010456608	-1.2014962103677337595
chr1	19500000	29500000	14	0.14767734253336164962	1	17.746773490356403846	9.724562388630500572	3.1184230612010456608	-1.2014962103677337595
chr1	19600000	29600000	14	0.15378936909716670045	1	17.676627791030331048	9.761719800554805592	3.124375105609889088	-1.1767562046019568061
chr1	19700000	29700000	12	0.09485505814692793414	1	16.392993238086698652	9.17515315131074845	3.0290515266846730301	-1.4502867314689999237
chr1	19800000	29800000	12	0.0985538616656465305	1	16.318864076382999859	9.106519122221944137	3.0177009663354558658	-1.4311769537680902061
chr1	19900000	29900000	12	0.0985538616656465305	1	16.318864076382999859	9.106519122221944137	3.0177009663354558658	-1.4311769537680902061
chr1	20000000	30000000	12	0.10070071471211318459	1	16.276635171723404632	9.066073497951097769	3.010992111904496134	-1.4203408752932172002
chr1	20100000	30100000	12	0.097907011606558944083	1	16.331587709013196695	9.1180062538863041405	3.0196036584105378482	-1.4344888266870303079
chr1	20200000	30200000	12	0.049580719147814859837	1	17.325806450836183413	9.215088731567031347	3.0356364623529991042	-1.7544282778538031024
chr1	20300000	30300000	12	0.053085997043762475633	1	17.17682024274912356	9.002148213636287608	3.0003580142436814882	-1.7254008415572620115
chr1	20400000	30400000	12	0.053085562662107677045	1	17.176828402464874183	9.002140053987133814	3.0003566544641211728	-1.7254043431011643645
chr1	20500000	30500000	12	0.069484557108392311364	1	16.735074860530744324	8.697711347385736024	2.9491882522798940553	-1.6055519198783787525
chr1	20600000	30600000	12	0.06948455710838030708	1	16.73507486053092799	8.697711347385550371	2.94918825227986258	-1.6055519198784581644
chr1	20700000	30700000	12	0.06948455710838027932	1	16.735074860530926192	8.697711347385548254	2.9491882522798622212	-1.6055519198784577505
chr1	20800000	30800000	12	0.06948455710838027932	1	16.735074860530925859	8.697711347385547864	2.9491882522798621553	-1.6055519198784576734
chr1	20900000	30900000	12	0.07305878235761907591	1	16.645997150713056557	8.61656847595408099	2.9353992021450985245	-1.5827479776235907559
chr1	21000000	31000000	12	0.08220553902818855674	1	16.440580208057946171	8.453347653628748493	2.9074641276598321073	-1.5273035239929487421
